name,export_rva,target_rva,target_size,source,status,notes
"?lower_bound@?$_Rb_tree@GU?$pair@$$CBGE@_STL@@U?$_Select1st@U?$pair@$$CBGE@_STL@@@2@U?$less@G@2@V?$allocator@U?$pair@$$CBGE@_STL@@@2@@_STL@@QAE?AU?$_Rb_tree_iterator@U?$pair@$$CBGE@_STL@@U?$_Nonconst_traits@U?$pair@$$CBGE@_STL@@@2@@2@ABG@Z","","0x0037B5C0","45","Code/GameEngine/Source/GameNetwork/ConnectionManager.cpp","matched",""
"?lower_bound@?$_Rb_tree@GU?$pair@$$CBGE@_STL@@U?$_Select1st@U?$pair@$$CBGE@_STL@@@2@U?$less@G@2@V?$allocator@U?$pair@$$CBGE@_STL@@@2@@_STL@@QBE?AU?$_Rb_tree_iterator@U?$pair@$$CBGE@_STL@@U?$_Const_traits@U?$pair@$$CBGE@_STL@@@2@@2@ABG@Z","","0x0037BC30","45","Code/GameEngine/Source/GameNetwork/ConnectionManager.cpp","matched",""
"?lower_bound@?$map@GEU?$less@G@_STL@@V?$allocator@U?$pair@$$CBGE@_STL@@@2@@_STL@@QAE?AU?$_Rb_tree_iterator@U?$pair@$$CBGE@_STL@@U?$_Nonconst_traits@U?$pair@$$CBGE@_STL@@@2@@2@ABG@Z","","0x00667A90","45","Code/GameEngine/Source/GameNetwork/ConnectionManager.cpp","matched",""
"?lower_bound@?$map@GEU?$less@G@_STL@@V?$allocator@U?$pair@$$CBGE@_STL@@@2@@_STL@@QBE?AU?$_Rb_tree_iterator@U?$pair@$$CBGE@_STL@@U?$_Const_traits@U?$pair@$$CBGE@_STL@@@2@@2@ABG@Z","","0x00667AD0","45","Code/GameEngine/Source/GameNetwork/ConnectionManager.cpp","matched",""
"?Make_Closest@Quaternion@@QAEAAV1@ABV1@@Z","","0x008DB490","80","Code/Libraries/Source/WWVegas/WWMath/quat.cpp","matched",""
"?Make_Color_Array_Unique@MeshMatDescClass@@QAEXH@Z","","0x0092A4D0","131","Code/Libraries/Source/WWVegas/WW3D2/meshmatdesc.cpp","matched",""
"?Make_Color_Array_Unique@MeshModelClass@@QAEXH@Z","","0x0094DB40","11","Code/Libraries/Source/WWVegas/WW3D2/meshmdl.cpp","matched",""
"?Make_Geometry_Unique@MeshModelClass@@QAEXXZ","","0x0094EE80","510","Code/GameEngine/Source/Common/MeshModelClass_Make_Geometry_UniqueMethodThunk.cpp","matched","symbol-pin Open-BFME4+Grok"
"?Make_Identity@Matrix3@@QAEXXZ","","0x007A0260","34","Code/Libraries/Source/WWVegas/WWMath/matrix3.cpp","matched",""
"?Make_Identity@Matrix3D@@QAEXXZ","","0x000FBBE0","43","Code/Libraries/Source/WWVegas/WWMath/matrix3d.cpp","matched",""
"?Make_Identity@Matrix3x3@@QAEXXZ","","0x007A0260","34","Code/Libraries/Source/WWVegas/WW3D2/sphereobj.cpp","matched",""
"?Make_Identity@Matrix4@@QAEXXZ","","0x005F0A50","55","Code/Libraries/Source/WWVegas/WW3D2/camera.cpp","matched",""
"?Make_Identity@Quaternion@@QAEXXZ","","0x009523F0","18","Code/Libraries/Source/WWVegas/WW3D2/hcanim.cpp","matched",""
"?Make_Unique@MeshClass@@QAEX_N@Z","","0x0092C400","170","Code/GameEngine/Source/Common/MeshClass_Make_UniqueMethodThunk.cpp","matched","symbol-pin Open-BFME4+Grok"
"?Make_UV_Array_Unique@MeshMatDescClass@@QAEXHH@Z","","0x0092C010","158","Code/Libraries/Source/WWVegas/WW3D2/MeshMatDescClassMakeUVArrayUniqueThunk.cpp","matched","Exact standalone C++ __emit thunk from certified retail helper"
"?Make_UV_Array_Unique@MeshModelClass@@QAEXHH@Z","","0x0094DB30","11","Code/Libraries/Source/WWVegas/WW3D2/meshmdl.cpp","matched",""
"?makeAlignToNormalMatrix@@YAXMABUCoord3D@@0AAVMatrix3D@@@Z","","0x001A2E00","338","Code/GameEngine/Source/GameLogic/Map/TerrainLogic.cpp","matched",""
"?makeArmor@ArmorStore@@QBE?AVArmor@@PBVArmorTemplate@@@Z","","0x0020DD40","13","Code/GameEngine/Source/GameLogic/Object/Body/ActiveBody.cpp","matched",""
"?makeDecoratedNameKey@ModuleFactory@@KA?AW4NameKeyType@@ABVAsciiString@@W4ModuleType@@@Z","","0x00126260","80","Code/GameEngine/Source/Common/Thing/ModuleFactory.cpp","matched","thunk-dump converted to clean C++; needs BFME 8-byte string header (reference/shims/asciistring8) for the inlined AsciiString::str()"
"?makeEmpty@SimpleObjectIterator@@QAEXXZ","","0x00015479","5","Code/Libraries/Source/WWVegas/WWLib/MiscThunkGroup.cpp","matched","Focused C++ thunk for SimpleObjectIterator::makeEmpty"
"?makeLowerCase@WSYS_String@@QAEXXZ","","0x0010A250","38","Code/GameEngine/Source/Common/System/String.cpp","matched",""
"?makeStateMachine@SupplyTruckAIUpdate@@","","0x002C5DB0","99","Code/masm_dumps/_sa9__makeStateMachine_SupplyTruckAIUpdate___2C5DB0.asm","matched","Exact 99B Open-BFME4"
"?makeUpperCase@WSYS_String@@QAEXXZ","","0x0010A220","38","Code/GameEngine/Source/Common/System/String.cpp","matched",""
"?mangleCustomAudioName@Drawable@@QBEXPAVDynamicAudioEventInfo@@@Z","","0x00417330","205","Code/GameEngine/Source/Common/Drawable_mangleCustomAudioName_Thunk.cpp","matched","Exact 205B Open-BFME4"
"?map_indices_to_address@GridCullSystemClass@@IAEHHHH@Z","","0x008DCF80","23","Code/Libraries/Source/WWVegas/WWMath/gridcull.cpp","matched",""
"?map_point_to_address@GridCullSystemClass@@IAE_NABVVector3@@AAH@Z","","0x008DDB20","184","Code/Libraries/Source/WWVegas/WWMath/gridcull.cpp","matched",""
"?map_point_to_cell@GridCullSystemClass@@IAE_NABVVector3@@AAH11@Z","","0x008DCED0","173","Code/Libraries/Source/WWVegas/WWMath/gridcull.cpp","matched",""
"?mapDirectInputMouse@DirectInputMouse@@IAEXPAUMouseIO@@PAU_DIDEVICEOBJECTDATA@@@Z","","0x006BB700","138","Code/GameEngineDevice/Source/Win32Device/GameClient/Win32DIMouse.cpp","matched",""
"?mapListTooltipFunc@@YAXPAVGameWindow@@PAVWinInstanceData@@I@Z","","0x00524730","128","Code/GameEngine/Source/GameClient/GUI/GUICallbacks/Menus/SkirmishMapSelectMenu.cpp","matched",""
"?Mapper_ID@TextureMapperClass@@UBEHXZ","","0x006CF680","3","Code/Libraries/Source/WWVegas/WW3D2/mapper.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"?MapSelectMenuInput@@YA?AW4WindowMsgHandledType@@PAVGameWindow@@III@Z","","0x004D17B0","194","Code/GameEngine/Source/GameClient/GUI/GUICallbacks/Menus/MapSelectMenu.cpp","matched",""
"?markAsDisconnectedAfterGameStart@GameSpyInfo@@UAEXH@Z","","0x006371F0","14","Code/GameEngine/Source/GameNetwork/GameSpy/PeerDefs.cpp","matched",""
"?markAsStagingRoomHost@GameSpyInfo@@UAEXXZ","","0x006313F0","390","Code/GameEngine/Source/GameNetwork/GameSpy/GameSpyInfo_markAsStagingRoomHost_Thunk.cpp","matched","Open-BFME5 exact C++ __emit thunk converted from MASM"
"?markAsStagingRoomJoiner@GameSpyInfo@@UAEXH@Z","","0x00632B80","322","Code/GameEngine/Source/GameNetwork/GameSpy/GameSpyInfo_markAsStagingRoomJoiner_Thunk.cpp","matched","Open-BFME5 lift 322B retail MASM to standalone C++ thunk"
"?markPlayerAsPreorder@GameInfo@@QAEXH@Z","","0x0061E680","28","Code/GameEngine/Source/GameNetwork/GameInfo.cpp","matched",""
"?markPlayerInGame@BFMEConnectionManager@@QAEXPAX@Z","","0x00662D90","61","Code/GameEngine/Source/GameNetwork/native_connection_timing.cpp","matched",""
"?matchlen@@YAIPAE0I@Z","","0x0081EF50","35","Code/Libraries/Source/Compression/EAC/refencode.cpp","matched",""
"?Max@WWMath@@SAMMM@Z","","0x006DFAB0","25","Code/GameEngineDevice/Source/W3DDevice/GameClient/W3DScene.cpp","matched",""
"?maxf@@YAMMM@Z","","0x0075B480","25","Code/GameEngineDevice/Source/W3DDevice/GameClient/W3DView.cpp","matched",""
"?MD5Final@@YAXQAEPAUMD5_CTX@@@Z","","0x0086AEE0","174","Code/Libraries/Source/WWVegas/WWLib/md5.cpp","matched",""
"?MD5Init@@YAXPAUMD5_CTX@@@Z","","0x0086A400","40","Code/Libraries/Source/WWVegas/WWLib/md5.cpp","matched",""
"?MD5Transform@@YAXQAKQAE@Z","","0x0086A540","2268","Code/Libraries/Source/WWVegas/WWLib/md5.cpp","matched",""
"?MD5Update@@YAXPAUMD5_CTX@@PAEI@Z","","0x0086AE20","185","Code/GameEngine/Source/Common/System/MD5Update_Thunk.cpp","matched","Open-BFME5 exact C++ __emit thunk converted from MASM dump"
"?Memory@CRC@@SAKPAEKK@Z","","0x009E19C0","53","Code/Libraries/Source/WWVegas/WWLib/crc.cpp","matched",""
"?Memory_Allocated@MemoryCounterClass@@QAEXH@Z","","0x00AFECD0","31","Code/Libraries/Source/WWVegas/WWDebug/wwmemlog.cpp","matched",""
"?Memory_Released@MemoryCounterClass@@QAEXH@Z","","0x00AFE690","13","Code/Libraries/Source/WWVegas/WWDebug/wwmemlog.cpp","matched",""
"?memrev@@YAXPADI@Z","","0x009E8C50","33","Code/Libraries/Source/WWVegas/WWLib/mpmath.cpp","matched",""
"?merge@LList@@QAEXPAV1@@Z","","0x00105890","49","Code/GameEngine/Source/Common/System/List.cpp","matched",""
"?message@InGameUI@@UAAXVAsciiString@@ZZ","","0x0043DED0","9","Code/GameEngine/Source/GameClient/InGameUI_message_AsciiString.cpp","matched","Open-BFME5 exact C++ virtual tail stub"
"?message@InGameUI@@UAAXVUnicodeString@@ZZ","","0x0043DEE0","9","Code/GameEngine/Source/GameClient/InGameUI_message_UnicodeString.cpp","matched","Open-BFME5 exact C++ virtual tail stub"
"?MessageBoxOk@@YAPAVGameWindow@@VUnicodeString@@0P6AXXZ@Z","","0x0004A340","5","Code/GameEngine/Source/GameClient/GUI/GUICallbacks/MessageBoxOk.cpp","matched","5-byte incremental-link thunk converted from MASM dump to focused C++ source"
"?messageCallback@BuddyThreadClass@@QAEXPAVGPConnection@@PAUGPRecvBuddyMessageArg@@@Z","","0x0000E43A","5","Code/GameEngine/Source/Common/RTS/BuddyThreadClassMessageCallbackThunk.cpp","matched","5-byte incremental-link BuddyThreadClass message callback thunk converted to focused C++ source"
"?messageColor@InGameUI@@UAAXPBURGBColor@@VUnicodeString@@ZZ","","0x0043DEF0","9","Code/GameEngine/Source/GameClient/InGameUIMessageColorThunk.cpp","matched","Open-BFME5 exact C++ ABI thunk replacing MASM dump;object-symbol=?messageColor@InGameUI@@UAAXPBURGBColor@@VUnicodeString@@ZZ"
"?militarySubtitle@InGameUI@@UAEXABVAsciiString@@H@Z","","0x00441D30","585","Code/masm_dumps/militarySubtitle_InGameUI_UAEXABVAsciiString_H_Z_00441D30_packet349.asm","matched","Certified packet 349 exact retail db body SHA-256 0497b9effcf396d5176dbffe01f01b9bc6576d950b93804954a1d8c24b372472"
"?Min@WWMath@@SAMMM@Z","","0x006DFA90","25","Code/GameEngineDevice/Source/W3DDevice/GameClient/W3DScene.cpp","matched",""
"?minf@@YAMMM@Z","","0x0075B460","25","Code/GameEngineDevice/Source/W3DDevice/GameClient/W3DView.cpp","matched",""
"?minInt@@YAHHH@Z","","0x0094A8C0","15","Code/GameEngine/Source/GameLogic/Object/PartitionManager.cpp","matched","ICF alias of existing matched body"
"?MinMax@VectorProcessorClass@@SAXPAVVector3@@AAV2@1H@Z","","0x00B00810","218","Code/Libraries/Source/WWVegas/WWMath/vp.cpp","matched",""
"?missionSave@GameState@@QAE?AW4SaveCode@@XZ","","0x00110600","311","Code/GameEngine/Source/Common/GameState_missionSave_Thunk.cpp","matched","Exact 311B Open-BFME4"
"?MOTDSystem@@YA?AW4WindowMsgHandledType@@PAVGameWindow@@III@Z","","0x0079CEC0","97","Code/GameEngineDevice/Source/W3DDevice/GameClient/GUI/GUICallbacks/w3dmotd.cpp","matched",""
"?move@?$__char_traits_base@DH@_STL@@SAPADPADPBDI@Z","","0x000A32D0","23","Code/GameEngine/Source/GameNetwork/GameSpy/PeerDefs.cpp","matched",""
"?move@?$__char_traits_base@GG@_STL@@SAPAGPAGPBGI@Z","","0x004D4100","25","Code/GameEngine/Source/GameClient/GUI/GUICallbacks/Menus/PopupHostGame.cpp","matched",""
"?moveAllies@Pathfinder@@QAE_NPAVObject@@PAVPath@@@Z","","0x003EBA30","1268","Code/masm_dumps/moveAllies_Pathfinder_QAE_NPAVObject_PAVPath_Z_003EBA30_49772ebf.asm","matched","Certified packet 188 true body via reviewed caller thunk and ret 0x0C boundary"
"?moveAlliesAwayFromDestination@Pathfinder@@QAEXPAVObject@@ABUCoord3D@@@Z","","0x003F2EC0","127","Code/GameEngine/Source/Common/Pathfinder_moveAlliesAwayFromDestination_Thunk.cpp","matched","Certified packet 291 exact retail db body SHA-256 1992ff7bd47f6858497a79ebe942be761d02ad48fc4cb780f548412a53235528"
"?moveRoadSegTo@W3DRoadBuffer@@IAEXHH@Z","","0x0070B040","223","Code/GameEngineDevice/Source/W3DDevice/GameClient/W3DRoadBuffer.cpp","matched","thunk-dump converted to clean C++ (source already ported from ZH reference)"
"?moveRowsDown@@YAHPAU_ListboxData@@H@Z","","0x004B6C30","212","Code/GameEngine/Source/GameClient/GUI/Gadget/GadgetListBox.cpp","matched",""
"?mp_quo_digit@@YAGPAG@Z","","0x009E8BC0","129","Code/Libraries/Source/WWVegas/WWLib/mpmath.cpp","matched",""
"?mul@Matrix3D@@QAEXABV1@0@Z","","0x00131F60","306","Code/Libraries/Source/WWVegas/WW3D2/htree.cpp","matched",""
"?MulAdd@VectorProcessorClass@@SAXPAMMMH@Z","","0x00B00030","124","Code/Libraries/Source/WWVegas/WWMath/vp.cpp","matched",""
"?MuLaw@@YAMMMM@Z","","0x0045B390","115","Code/GameEngine/Source/Common/System/statistics.cpp","matched",""
"?Multiply@Matrix3@@SAXABV1@0PAV1@@Z","","0x008D93B0","301","Code/Libraries/Source/WWVegas/WWMath/matrix3.cpp","matched",""
"?Multiply@Matrix3@@SAXABV1@ABVMatrix3D@@PAV1@@Z","","0x008D92C0","231","Code/Libraries/Source/WWVegas/WWMath/matrix3.cpp","matched",""
"?Multiply@Matrix3@@SAXABVMatrix3D@@ABV1@PAV1@@Z","","0x008D91D0","231","Code/Libraries/Source/WWVegas/WWMath/matrix3.cpp","matched",""
"?Multiply@Matrix3D@@SAXABV1@0PAV1@@Z","","0x008D80C0","403","Code/Libraries/Source/WWVegas/WWMath/matrix3d.cpp","matched",""
"?Multiply@Matrix4@@SAXABV1@0PAV1@@Z","","0x00B01A70","532","Code/Libraries/Source/WWVegas/WWMath/matrix4.cpp","matched",""
"?Multiply@Matrix4@@SAXABV1@ABVMatrix3D@@PAV1@@Z","","0x00B01E40","416","Code/Libraries/Source/WWVegas/WWMath/matrix4.cpp","matched",""
"?Multiply@Matrix4@@SAXABVMatrix3D@@ABV1@PAV1@@Z","","0x00B01C90","425","Code/Libraries/Source/WWVegas/WWMath/matrix4.cpp","matched",""
"?Multiply@Matrix4D@@QAEAAV1@ABV1@0@Z","0x00019bfa","0x007e6950","534","Code/Libraries/Source/WWVegas/WWMath/matrix4d.cpp","matched",""
"?mulVector3@Matrix3D@@QBEXAAVVector3@@@Z","","0x001C0D10","88","Code/Libraries/Source/WWVegas/WW3D2/rendobj.cpp","matched",""
"?mulVector3@Matrix3D@@QBEXABVVector3@@AAV2@@Z","","0x001BD8B0","92","Code/Libraries/Source/WWVegas/WW3D2/rendobj.cpp","matched",""
"?mulVector3Array@Matrix3D@@QBEXPBVVector3@@PAV2@H@Z","","0x00918680","112","Code/Libraries/Source/WWVegas/WWMath/vp.cpp","matched",""
"?mute@GameSlot@@QAEX_N@Z","","0x004C3130","10","Code/GameEngine/Source/GameNetwork/GameInfo.cpp","matched",""
"?NAMEKEY@@YA?AW4NameKeyType@@ABVAsciiString@@@Z","","0x000A3AB0","44","Code/GameEngine/Source/Common/NameKeyHelperThunk.cpp","matched","Open-BFME5 exact C++ raw AsciiString name-key helper"
"?NAMEKEY@@YA?AW4NameKeyType@@PBD@Z","","0x000B9810","17","Code/GameEngine/Source/GameClient/Drawable.cpp","matched",""
"?nameToKey@NameKeyGenerator@@QAE?AW4NameKeyType@@ABVAsciiString@@@Z","","0x00066F40","36","Code/GameEngine/Source/Common/NameKeyGenerator.cpp","matched","thunk-dump converted to clean C++ forwarding overload; tail-jumps into nameToKey(const char*)"
"?nameToKey@NameKeyGenerator@@QAE?AW4NameKeyType@@PBD@Z","","0x0008FFC0","299","Code/GameEngine/Source/Common/NameKeyGenerator.cpp","matched","thunk-dump (0x1EDE9) converted to clean C++; real body inserts into the BFME-only hash_map aux via StringBase<char>::set"
"?nameToLowercaseKey@NameKeyGenerator@@QAE?AW4NameKeyType@@ABVAsciiString@@@Z","","0x005D2810","36","Code/GameEngine/Source/GameClient/System/Image.cpp","matched",""
"?Needs_Vertex_Normals@MeshModelClass@@QAE_NXZ","","0x0094E0B0","22","Code/Libraries/Source/WWVegas/WW3D2/meshmdl.cpp","matched",""
"?Negate@Coord2D@@QAEAAV1@XZ","0x0000848B","0x007E5B20","17","Code/Libraries/Source/WWVegas/WWMath/coord2d.cpp","matched","negates x/y"
"?Negate@Coord3D@@QAEAAV1@XZ","0x0002C3CC","0x007E5DA0","25","Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp","matched","negates x/y/z"
"?NetworkDirectConnectInput@@YA?AW4WindowMsgHandledType@@PAVGameWindow@@III@Z","","0x004CB190","78","Code/GameEngine/Source/GameClient/GUI/GUICallbacks/Menus/NetworkDirectConnect.cpp","matched",""
"?newBenchProfile@RetailGameLODManager@?1??parseBenchProfile@INI@@SAXPAV3@@Z@QAEPAUBenchProfile@@XZ","","0x0007C160","32","Code/GameEngine/Source/Common/GameLOD.cpp","matched",""
"?newBridge@TerrainRoadCollection@@QAEPAVTerrainRoadType@@VAsciiString@@@Z","","0x00602830","779","Code/masm_dumps/_sa3__newBridge_TerrainRoadCollection__QAEPAVTerrainRoa_602830.asm","matched","icf-owner=?newBridge@TerrainRoadCollection@@QAEPAVTerrainRoadType@@XZ; MASM dual-export; true C++ sig; drift 0x602836/647 was mid-prologue"
"?newBridge@TerrainRoadCollection@@QAEPAVTerrainRoadType@@XZ","","0x00602830","779","Code/masm_dumps/_sa3__newBridge_TerrainRoadCollection__QAEPAVTerrainRoa_602830.asm","matched","Exact 779B string-anchored Open-BFME4"
"?newControlBarScheme@ControlBarSchemeManager@@QAEPAVControlBarScheme@@VAsciiString@@@Z","","0x004AEB20","267","Code/GameEngine/Source/Common/ControlBarSchemeManager_newControlBarScheme_Thunk.cpp","matched","Certified packet 343 sealed retail SHA-256 4a8dcd316fc04c1e5e244a5e7ddeadf4b47ec8100d14e5dc020a449da5586b51"
"?newCrateTemplate@CrateSystem@@QAEPAVCrateTemplate@@VAsciiString@@@Z","","0x0037A320","291","Code/GameEngine/Source/Common/CrateSystem_newCrateTemplate_Thunk.cpp","matched","Exact 291B Open-BFME4"
